,match_id,year,month,day,hour,side,start_time,radiant_win,Results,player_slot,duration,duration,hero_id,hero_id,localized_name,primary_attr,attack_type,primary_attr,carry,jungler,pusher,nuker,disabler,initiator,durable,support,legs,kills,kills,deaths,deaths,assists,assists
47,3994956687.0,2018,7,8,12,Dire,1531043382.0,1.0,0,128.0,2512.0,2512,4.0,4,Bloodseeker,agi,Melee,agi,1,1,0,1,1,1,0,0,2,11.0,11,9.0,9,8.0,8
48,3994876909.0,2018,7,8,12,Dire,1531040416.0,0.0,1,132.0,2466.0,2466,5.0,5,Crystal Maiden,int,Ranged,int,0,1,0,1,1,0,0,1,2,6.0,6,10.0,10,18.0,18
49,3993859046.0,2018,7,7,20,Radiant,1530984454.0,0.0,0,0.0,3087.0,3087,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,7.0,7,11.0,11,39.0,39
50,3993787267.0,2018,7,7,19,Radiant,1530981712.0,0.0,0,0.0,2130.0,2130,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,4.0,4,9.0,9,4.0,4
51,3993729782.0,2018,7,7,19,Dire,1530979656.0,1.0,0,128.0,1563.0,1563,79.0,79,Shadow Demon,int,Ranged,int,0,0,0,1,1,1,0,1,2,3.0,3,8.0,8,5.0,5
52,3991895134.0,2018,7,6,19,Radiant,1530894100.0,1.0,1,0.0,2198.0,2198,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,6.0,6,8.0,8,8.0,8
53,3991818809.0,2018,7,6,18,Radiant,1530891345.0,1.0,1,4.0,2185.0,2185,36.0,36,Necrophos,int,Ranged,int,1,0,0,1,1,0,1,0,2,9.0,9,10.0,10,20.0,20
54,3990255847.0,2018,7,5,19,Dire,1530809821.0,0.0,1,131.0,4208.0,4208,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,11.0,11,11.0,11,11.0,11
55,3988543281.0,2018,7,4,19,Dire,1530723126.0,0.0,1,132.0,2003.0,2003,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,12.0,12,3.0,3,12.0,12
56,3988011375.0,2018,7,4,14,Dire,1530704621.0,1.0,0,132.0,3180.0,3180,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,10.0,10,12.0,12,19.0,19
57,3987468164.0,2018,7,4,6,Dire,1530676710.0,1.0,0,131.0,1944.0,1944,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,5.0,5,7.0,7,7.0,7
58,3987426329.0,2018,7,4,6,Radiant,1530673791.0,0.0,0,2.0,2446.0,2446,105.0,105,Techies,int,Ranged,int,0,0,0,1,1,0,0,0,6,1.0,1,19.0,19,2.0,2
59,3981536768.0,2018,6,30,18,Radiant,1530373974.0,1.0,1,0.0,2338.0,2338,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,9.0,9,2.0,2,14.0,14
60,3981457293.0,2018,6,30,18,Dire,1530371073.0,1.0,0,129.0,2178.0,2178,101.0,101,Skywrath Mage,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,6.0,6,5.0,5
61,3981375469.0,2018,6,30,17,Radiant,1530368296.0,1.0,1,1.0,2242.0,2242,64.0,64,Jakiro,int,Ranged,int,0,0,1,1,1,0,0,1,2,3.0,3,9.0,9,18.0,18
62,3981252712.0,2018,6,30,16,Dire,1530364430.0,1.0,0,131.0,2732.0,2732,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,8.0,8,10.0,10,6.0,6
63,3981156557.0,2018,6,30,15,Dire,1530361402.0,1.0,0,128.0,2457.0,2457,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,6.0,6,10.0,10,14.0,14
64,3981078367.0,2018,6,30,14,Radiant,1530358859.0,0.0,0,3.0,1859.0,1859,42.0,42,Wraith King,str,Melee,str,1,0,0,0,1,1,1,1,2,2.0,2,9.0,9,3.0,3
65,3980963274.0,2018,6,30,13,Radiant,1530354713.0,0.0,0,1.0,3593.0,3593,55.0,55,Dark Seer,int,Melee,int,0,1,0,0,1,1,0,0,2,16.0,16,10.0,10,24.0,24
66,3974309856.0,2018,6,26,17,Dire,1530022977.0,1.0,0,130.0,3072.0,3072,101.0,101,Skywrath Mage,int,Ranged,int,0,0,0,1,1,0,0,1,2,12.0,12,11.0,11,15.0,15
67,3974213478.0,2018,6,26,16,Radiant,1530019798.0,0.0,0,3.0,2529.0,2529,101.0,101,Skywrath Mage,int,Ranged,int,0,0,0,1,1,0,0,1,2,10.0,10,13.0,13,14.0,14
68,3974088444.0,2018,6,26,15,Dire,1530015775.0,1.0,0,131.0,3407.0,3407,14.0,14,Pudge,str,Melee,str,0,0,0,1,1,1,1,0,2,0.0,0,12.0,12,19.0,19
69,3970680328.0,2018,6,24,15,Dire,1529843154.0,1.0,0,129.0,3449.0,3449,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,17.0,17,14.0,14,13.0,13
70,3970563822.0,2018,6,24,14,Radiant,1529839329.0,1.0,1,4.0,3258.0,3258,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,0.0,0,8.0,8,25.0,25
71,3970420378.0,2018,6,24,12,Radiant,1529834289.0,0.0,0,4.0,2991.0,2991,86.0,86,Rubick,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,14.0,14,20.0,20
72,3967042528.0,2018,6,22,18,Dire,1529680595.0,0.0,1,132.0,3150.0,3150,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,24.0,24,9.0,9,17.0,17
73,3966936356.0,2018,6,22,17,Dire,1529677403.0,1.0,0,132.0,2616.0,2616,27.0,27,Shadow Shaman,int,Ranged,int,0,0,1,1,1,1,0,1,2,6.0,6,12.0,12,14.0,14
74,3966813790.0,2018,6,22,16,Dire,1529673649.0,0.0,1,128.0,2907.0,2907,22.0,22,Zeus,int,Ranged,int,0,0,0,1,0,0,0,0,2,8.0,8,5.0,5,28.0,28
75,3966690225.0,2018,6,22,15,Dire,1529669547.0,0.0,1,131.0,3254.0,3254,75.0,75,Silencer,int,Ranged,int,1,0,0,1,1,1,0,1,2,2.0,2,6.0,6,20.0,20
76,3959880654.0,2018,6,18,14,Dire,1529322431.0,0.0,1,131.0,2306.0,2306,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,11.0,11,4.0,4,9.0,9
77,3959798893.0,2018,6,18,13,Dire,1529319457.0,1.0,0,128.0,2330.0,2330,21.0,21,Windranger,int,Ranged,int,1,0,0,1,1,0,0,1,2,6.0,6,8.0,8,6.0,6
78,3959700845.0,2018,6,18,12,Radiant,1529315672.0,1.0,1,0.0,2989.0,2989,19.0,19,Tiny,str,Melee,str,1,0,1,1,1,1,1,0,2,7.0,7,8.0,8,28.0,28
79,3959631666.0,2018,6,18,12,Dire,1529312999.0,1.0,0,128.0,2198.0,2198,45.0,45,Pugna,int,Ranged,int,0,0,1,1,0,0,0,0,2,7.0,7,17.0,17,8.0,8
80,3955801414.0,2018,6,16,14,Radiant,1529148791.0,0.0,0,4.0,2539.0,2539,25.0,25,Lina,int,Ranged,int,1,0,0,1,1,0,0,1,2,7.0,7,6.0,6,4.0,4
81,3955722349.0,2018,6,16,13,Radiant,1529145985.0,0.0,0,0.0,2089.0,2089,25.0,25,Lina,int,Ranged,int,1,0,0,1,1,0,0,1,2,3.0,3,8.0,8,5.0,5
82,3955533967.0,2018,6,16,11,Radiant,1529139126.0,1.0,1,2.0,2967.0,2967,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,18.0,18,12.0,12,17.0,17
83,3954211039.0,2018,6,15,18,Dire,1529075074.0,0.0,1,132.0,3241.0,3241,64.0,64,Jakiro,int,Ranged,int,0,0,1,1,1,0,0,1,2,2.0,2,18.0,18,23.0,23
84,3954105213.0,2018,6,15,17,Radiant,1529072071.0,0.0,0,0.0,2068.0,2068,25.0,25,Lina,int,Ranged,int,1,0,0,1,1,0,0,1,2,13.0,13,11.0,11,6.0,6
85,3954007146.0,2018,6,15,16,Dire,1529069214.0,1.0,0,129.0,1996.0,1996,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,0.0,0,9.0,9,5.0,5
86,3953797130.0,2018,6,15,14,Dire,1529062557.0,0.0,1,132.0,2386.0,2386,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,16.0,16,6.0,6,14.0,14
87,3953699951.0,2018,6,15,13,Dire,1529059129.0,0.0,1,132.0,2292.0,2292,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,10.0,10,6.0,6,18.0,18
88,3948198128.0,2018,6,12,15,Dire,1528807291.0,0.0,1,128.0,1973.0,1973,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,10.0,10,1.0,1,18.0,18
89,3948099126.0,2018,6,12,14,Dire,1528804293.0,0.0,1,132.0,2359.0,2359,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,23.0,23,6.0,6,14.0,14
90,3947965721.0,2018,6,12,13,Radiant,1528799710.0,1.0,1,4.0,3039.0,3039,2.0,2,Axe,str,Melee,str,0,1,0,0,1,1,1,0,2,12.0,12,11.0,11,19.0,19
91,3946283908.0,2018,6,11,16,Dire,1528722871.0,1.0,0,131.0,4218.0,4218,60.0,60,Night Stalker,str,Melee,str,1,0,0,1,1,1,1,0,2,5.0,5,10.0,10,37.0,37
92,3946143532.0,2018,6,11,15,Radiant,1528718798.0,0.0,0,0.0,3019.0,3019,70.0,70,Ursa,agi,Melee,agi,1,1,0,0,1,0,1,0,2,14.0,14,7.0,7,8.0,8
93,3939618879.0,2018,6,8,11,Radiant,1528446542.0,0.0,0,1.0,2509.0,2509,9.0,9,Mirana,agi,Ranged,agi,1,0,0,1,1,0,0,1,2,4.0,4,6.0,6,8.0,8
94,3932940900.0,2018,6,4,16,Radiant,1528117669.0,0.0,0,0.0,2898.0,2898,101.0,101,Skywrath Mage,int,Ranged,int,0,0,0,1,1,0,0,1,2,8.0,8,18.0,18,10.0,10
95,3932815105.0,2018,6,4,15,Radiant,1528113623.0,0.0,0,4.0,3271.0,3271,62.0,62,Bounty Hunter,agi,Melee,agi,0,0,0,1,0,0,0,0,2,3.0,3,18.0,18,17.0,17
96,3932735073.0,2018,6,4,14,Radiant,1528110725.0,0.0,0,3.0,2386.0,2386,75.0,75,Silencer,int,Ranged,int,1,0,0,1,1,1,0,1,2,2.0,2,4.0,4,16.0,16
97,3930965689.0,2018,6,3,15,Radiant,1528027797.0,0.0,0,4.0,3869.0,3869,102.0,102,Abaddon,str,Melee,str,1,0,0,0,0,0,1,1,2,6.0,6,11.0,11,29.0,29
98,3930891612.0,2018,6,3,14,Radiant,1528025454.0,1.0,1,3.0,1346.0,1346,55.0,55,Dark Seer,int,Melee,int,0,1,0,0,1,1,0,0,2,1.0,1,3.0,3,7.0,7
99,3930662606.0,2018,6,3,12,Dire,1528017796.0,0.0,1,131.0,1697.0,1697,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,3.0,3,6.0,6,18.0,18
100,3930572055.0,2018,6,3,11,Radiant,1528014807.0,1.0,1,0.0,1887.0,1887,97.0,97,Magnus,str,Melee,str,0,0,0,1,1,1,0,0,4,4.0,4,4.0,4,11.0,11
101,3928814568.0,2018,6,2,15,Radiant,1527942928.0,1.0,1,3.0,2142.0,2142,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,1.0,1,10.0,10,19.0,19
102,3928736057.0,2018,6,2,14,Dire,1527940599.0,0.0,1,128.0,1674.0,1674,60.0,60,Night Stalker,str,Melee,str,1,0,0,1,1,1,1,0,2,6.0,6,3.0,3,12.0,12
103,3928632237.0,2018,6,2,13,Radiant,1527937139.0,0.0,0,2.0,2374.0,2374,29.0,29,Tidehunter,str,Melee,str,0,0,0,1,1,1,1,0,2,5.0,5,8.0,8,12.0,12
104,3911245353.0,2018,5,24,16,Dire,1527169130.0,1.0,0,129.0,2894.0,2894,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,14.0,14,18.0,18
105,3911149628.0,2018,5,24,15,Radiant,1527166520.0,1.0,1,3.0,2008.0,2008,29.0,29,Tidehunter,str,Melee,str,0,0,0,1,1,1,1,0,2,2.0,2,7.0,7,14.0,14
106,3911054645.0,2018,5,24,15,Dire,1527163707.0,1.0,0,128.0,2161.0,2161,102.0,102,Abaddon,str,Melee,str,1,0,0,0,0,0,1,1,2,6.0,6,7.0,7,19.0,19
107,3910966447.0,2018,5,24,14,Radiant,1527160744.0,1.0,1,4.0,1973.0,1973,27.0,27,Shadow Shaman,int,Ranged,int,0,0,1,1,1,1,0,1,2,7.0,7,12.0,12,23.0,23
108,3900220041.0,2018,5,19,11,Radiant,1526718115.0,1.0,1,3.0,1940.0,1940,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,2.0,2,3.0,3,27.0,27
109,3900077070.0,2018,5,19,10,Radiant,1526713706.0,0.0,0,2.0,3448.0,3448,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,7.0,7,16.0,16,19.0,19
110,3899970819.0,2018,5,19,9,Radiant,1526710005.0,0.0,0,4.0,3190.0,3190,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,8.0,8,11.0,11,16.0,16
111,3899876272.0,2018,5,19,8,Radiant,1526706398.0,0.0,0,0.0,2833.0,2833,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,3.0,3,15.0,15,22.0,22
112,3887214001.0,2018,5,13,15,Radiant,1526214739.0,1.0,1,3.0,4118.0,4118,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,11.0,11,27.0,27
113,3887084558.0,2018,5,13,14,Radiant,1526211799.0,1.0,1,0.0,2123.0,2123,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,8.0,8,2.0,2,19.0,19
114,3886971429.0,2018,5,13,13,Radiant,1526209099.0,1.0,1,0.0,2159.0,2159,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,8.0,8,6.0,6,18.0,18
115,3879520148.0,2018,5,10,17,Radiant,1525962159.0,0.0,0,1.0,2640.0,2640,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,3.0,3,9.0,9,7.0,7
116,3879383774.0,2018,5,10,16,Radiant,1525959309.0,1.0,1,0.0,2176.0,2176,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,9.0,9,19.0,19
117,3879240567.0,2018,5,10,15,Dire,1525956247.0,0.0,1,128.0,2395.0,2395,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,3.0,3,9.0,9,20.0,20
118,3879126644.0,2018,5,10,15,Radiant,1525953605.0,0.0,0,0.0,2098.0,2098,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,1.0,1,10.0,10,6.0,6
119,3872875827.0,2018,5,7,18,Dire,1525706777.0,1.0,0,131.0,3061.0,3061,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,8.0,8,7.0,7,18.0,18
120,3872733506.0,2018,5,7,17,Dire,1525703281.0,1.0,0,129.0,2968.0,2968,21.0,21,Windranger,int,Ranged,int,1,0,0,1,1,0,0,1,2,10.0,10,11.0,11,12.0,12
121,3872638683.0,2018,5,7,16,Dire,1525701156.0,0.0,1,128.0,1069.0,1069,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,1.0,1,3.0,3,8.0,8
122,3869837845.0,2018,5,6,12,Radiant,1525599926.0,0.0,0,4.0,3570.0,3570,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,14.0,14,30.0,30
123,3869705743.0,2018,5,6,11,Radiant,1525596180.0,1.0,1,3.0,2865.0,2865,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,6.0,6,10.0,10,20.0,20
124,3869598993.0,2018,5,6,10,Radiant,1525593166.0,1.0,1,4.0,2432.0,2432,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,7.0,7,9.0,9,14.0,14
125,3867847300.0,2018,5,5,16,Dire,1525525632.0,0.0,1,130.0,3324.0,3324,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,2.0,2,16.0,16,22.0,22
126,3867769864.0,2018,5,5,15,Radiant,1525523592.0,1.0,1,1.0,1456.0,1456,45.0,45,Pugna,int,Ranged,int,0,0,1,1,0,0,0,0,2,3.0,3,4.0,4,14.0,14
127,3867680921.0,2018,5,5,14,Radiant,1525521022.0,1.0,1,4.0,2100.0,2100,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,5.0,5,7.0,7,15.0,15
128,3867600116.0,2018,5,5,14,Dire,1525518603.0,1.0,0,132.0,2006.0,2006,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,2.0,2,13.0,13,11.0,11
129,3867462968.0,2018,5,5,12,Radiant,1525514206.0,1.0,1,0.0,2203.0,2203,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,2.0,2,7.0,7,21.0,21
130,3867370714.0,2018,5,5,12,Dire,1525511055.0,0.0,1,128.0,2490.0,2490,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,3.0,3,27.0,27
